cod_comuna,ag,cod_barrio,barrio,formalidad,ue026a1_nu,ciiu_2,label_ciiu2,ciiu_3,label_ciiu3,ciiu_4,label_ciiu4,x,y
11,848854,264,PRIMAVERA,Formal,3,15,Elaboracion de productos alimenticios y de bebidas,155,"Elaboración de productos de panadería, macarrones, fideos, alcuzcuz y productos farináceos similares",1551,Elaboración de productos de panadería,1063362.541,870225.358
11,848855,264,PRIMAVERA,Informal,2,17,Fabricacion de productos textiles,171,Preparación e hilatura de fibras textiles,1710,Preparación e hilatura de fibras textiles.,1063389.941,870251.3917
11,848857,264,PRIMAVERA,Formal,1,24,Fabricacion de sustancias y productos quimicos,242,Fabricación de otros productos químicos,2422,"Fabricación de pinturas, barnices y revestimientos similares, tintas para impresión y masillas.",1063441.131,870336.6218
11,848857,264,PRIMAVERA,Informal,2,15,Elaboracion de productos alimenticios y de bebidas,154,"Elaboración de productos de molinería, de almidones y productos derivados del almidón y alimentos preparados para animales",1542,Elaboración de almidones y de productos derivados del almidón,1063340.05,870323.5827
11,848858,264,PRIMAVERA,Informal,1,21,Fabricacion de papel,210,"Fabricación de papel, cartón y productos de papel y cartón",2101,Fabricación de pastas celulósicas; papel y cartón,1063333.005,870393.4355
11,848858,264,PRIMAVERA,Formal,7,19,Curtido y preparado de cueros,192,Fabricación de calzado,1929,Fabricación de calzado ncp,1063293.914,870380.0829
11,848861,269,LA GRAN COLOMBIA,Informal,5,18,Fabricacion de prendas de vestir,181,"Fabricación de prendas de vestir, excepto las de piel",1810,"Fabricación de prendas de vestir, excepto prendas de piel",1063370.891,869978.0228
11,848864,269,LA GRAN COLOMBIA,Formal,1,15,Elaboracion de productos alimenticios y de bebidas,151,"Producción, transformación y conservación de carne y pescado",1511,"Producción, transformación y conservación de carne y derivados cárnicos",1063347.435,870107.291
11,848865,269,LA GRAN COLOMBIA,Informal,1,18,Fabricacion de prendas de vestir,181,"Fabricación de prendas de vestir, excepto las de piel",1810,"Fabricación de prendas de vestir, excepto prendas de piel",1063429.086,870114.0437
11,848867,269,LA GRAN COLOMBIA,Informal,1,18,Fabricacion de prendas de vestir,181,"Fabricación de prendas de vestir, excepto las de piel",1810,"Fabricación de prendas de vestir, excepto prendas de piel",1063519.466,870182.8206
11,848870,252,SAN PEDRO CLAVER,Formal,6,36,Fabricacion de muebles,369,Industrias manufactureras ncp,3699,Otras industrias manufactureras ncp. ,1063531.093,870329.4983
11,848870,252,SAN PEDRO CLAVER,Informal,1,19,Curtido y preparado de cueros,192,Fabricación de calzado,1925,"Fabricación de calzado deportivo, incluso el moldeado",1063565.786,870312.6107
11,848871,252,SAN PEDRO CLAVER,Formal,5,15,Elaboracion de productos alimenticios y de bebidas,155,"Elaboración de productos de panadería, macarrones, fideos, alcuzcuz y productos farináceos similares",1551,Elaboración de productos de panadería,1063506.616,870410.2665
11,848876,252,SAN PEDRO CLAVER,Formal,5,36,Fabricacion de muebles,361,Fabricación de muebles,3611,Fabricación de muebles para el hogar,1063702.377,870358.1092
11,848876,252,SAN PEDRO CLAVER,Informal,2,28,"Fabricacion de productos elaborados de metal, excepto maquinaria y equipo",289,Fabricación de otros productos elaborados de metal y actividades de servicios relacionados con el trabajo de metales,2899,Fabricación de otros productos elaborados de metal  ncp,1063667.65,870296.6512
11,848876,252,SAN PEDRO CLAVER,Informal,2,24,Fabricacion de sustancias y productos quimicos,241,Fabricación de sustancias químicas básicas,2411,"Fabricación de sustancias químicas básicas, excepto abonos y compuestos inorgánicos nitrogenados.",1063634.869,870296.1855
11,848890,235,12 DE OCTUBRE,Formal,12,20,"Transformacion de la madera y fabricacion de productos de madera y de corcho, excepto muebles",209,"Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería",2090,"Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería.",1063633.726,870661.6833
11,848902,247,CONQUISTADORES,Informal,1,17,Fabricacion de productos textiles,171,Preparación e hilatura de fibras textiles,1710,Preparación e hilatura de fibras textiles.,1063364.095,870476.8381
11,848902,247,CONQUISTADORES,Informal,3,18,Fabricacion de prendas de vestir,181,"Fabricación de prendas de vestir, excepto las de piel",1810,"Fabricación de prendas de vestir, excepto prendas de piel",1063418.899,870474.9916
11,848903,247,CONQUISTADORES,Formal,2,36,Fabricacion de muebles,361,Fabricación de muebles,3611,Fabricación de muebles para el hogar,1063489.114,870461.3921
11,848905,247,CONQUISTADORES,Informal,1,17,Fabricacion de productos textiles,173,Acabado de productos textiles no producidos en la misma unidad de producción,1730,Acabado de productos textiles no producidos en la misma unidad de producción,1063425.233,870519.4322
11,848913,247,CONQUISTADORES,Informal,2,20,"Transformacion de la madera y fabricacion de productos de madera y de corcho, excepto muebles",203,Fabricación de partes y piezas de carpintería para edificios y construcciones,2030,Fabricación de partes y piezas de carpintería  para edificios y construcción,1063506.797,870564.9418
11,848913,247,CONQUISTADORES,Informal,5,28,"Fabricacion de productos elaborados de metal, excepto maquinaria y equipo",289,Fabricación de otros productos elaborados de metal y actividades de servicios relacionados con el trabajo de metales,2891,"Forja, prensado, estampado y laminado de metal; pulvimetalurgia",1063540.263,870551.5199
11,848914,247,CONQUISTADORES,Formal,6,20,"Transformacion de la madera y fabricacion de productos de madera y de corcho, excepto muebles",209,"Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería",2090,"Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería.",1063503.955,870603.0622
11,848919,247,CONQUISTADORES,Formal,1,15,Elaboracion de productos alimenticios y de bebidas,155,"Elaboración de productos de panadería, macarrones, fideos, alcuzcuz y productos farináceos similares",1551,Elaboración de productos de panadería,1063481.878,870626.0536
11,848919,247,CONQUISTADORES,Informal,1,20,"Transformacion de la madera y fabricacion de productos de madera y de corcho, excepto muebles",203,Fabricación de partes y piezas de carpintería para edificios y construcciones,2030,Fabricación de partes y piezas de carpintería  para edificios y construcción,1063506.461,870641.2463
11,848921,247,CONQUISTADORES,Informal,1,25,Fabricacion de productos de caucho y de plastico,252,Fabricación de productos de plástico,2529,Fabricación de artículos de plástico ncp,1063589.508,870720.4939
11,848921,247,CONQUISTADORES,Informal,2,17,Fabricacion de productos textiles,173,Acabado de productos textiles no producidos en la misma unidad de producción,1730,Acabado de productos textiles no producidos en la misma unidad de producción,1063592.411,870686.0004
11,848921,247,CONQUISTADORES,Formal,3,37,Reciclaje,371,Reciclaje de desperdicios y desechos metálicos,3710,Reciclaje de desperdicios y de desechos metálicos,1063615.005,870664.2174
11,848923,231,E. SANTOS,Informal,2,37,Reciclaje,372,Reciclaje de desperdicios y desechos no metálicos,3720,Reciclaje de desperdicios y de desechos no metálicos,1063528.102,870778.1728
11,848923,231,E. SANTOS,Formal,2,26,Fabricacion de otros productos minerales no metalicos,269,Fabricación de productos minerales no metálicos ncp,2699,Fabricación de otros productos minerales  no metálicos  ncp,1063455.752,870785.3549
11,848925,247,CONQUISTADORES,Informal,1,37,Reciclaje,372,Reciclaje de desperdicios y desechos no metálicos,3720,Reciclaje de desperdicios y de desechos no metálicos,1063416.853,870701.139
11,848927,246,LEON XII,Formal,4,15,Elaboracion de productos alimenticios y de bebidas,154,"Elaboración de productos de molinería, de almidones y productos derivados del almidón y alimentos preparados para animales",1542,Elaboración de almidones y de productos derivados del almidón,1063026.627,870478.2282
11,848929,246,LEON XII,Informal,1,15,Elaboracion de productos alimenticios y de bebidas,157,"Ingenios, refinerías de azúcar y trapiches",1571,Fabricación y refinación de azúcar,1063109.482,870506.5383
11,848930,246,LEON XII,Informal,10,19,Curtido y preparado de cueros,192,Fabricación de calzado,1925,"Fabricación de calzado deportivo, incluso el moldeado",1063153.048,870522.9125
11,848930,246,LEON XII,Informal,1,17,Fabricacion de productos textiles,173,Acabado de productos textiles no producidos en la misma unidad de producción,1730,Acabado de productos textiles no producidos en la misma unidad de producción,1063116.215,870532.8789
11,848930,246,LEON XII,Formal,1,19,Curtido y preparado de cueros,192,Fabricación de calzado,1923,"Fabricación de calzado de caucho, excepto el calzado deportivo",1063176.297,870543.5614
11,848931,246,LEON XII,Formal,3,15,Elaboracion de productos alimenticios y de bebidas,155,"Elaboración de productos de panadería, macarrones, fideos, alcuzcuz y productos farináceos similares",1551,Elaboración de productos de panadería,1063254.691,870551.7477
11,848931,246,LEON XII,Formal,6,15,Elaboracion de productos alimenticios y de bebidas,154,"Elaboración de productos de molinería, de almidones y productos derivados del almidón y alimentos preparados para animales",1541,Elaboración de productos de molinería,1063248.491,870551.1574
11,848933,246,LEON XII,Informal,1,15,Elaboracion de productos alimenticios y de bebidas,155,"Elaboración de productos de panadería, macarrones, fideos, alcuzcuz y productos farináceos similares",1551,Elaboración de productos de panadería,1063158.859,870563.2293
11,848934,246,LEON XII,Informal,1,18,Fabricacion de prendas de vestir,181,"Fabricación de prendas de vestir, excepto las de piel",1810,"Fabricación de prendas de vestir, excepto prendas de piel",1063164.144,870611.3696
11,848935,246,LEON XII,Informal,1,20,"Transformacion de la madera y fabricacion de productos de madera y de corcho, excepto muebles",209,"Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería",2090,"Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería.",1063077.222,870572.8914
11,848937,246,LEON XII,Informal,1,24,Fabricacion de sustancias y productos quimicos,241,Fabricación de sustancias químicas básicas,2413,Fabricación de plásticos en formas primarias,1063073.692,870625.6365
11,848938,246,LEON XII,Informal,4,20,"Transformacion de la madera y fabricacion de productos de madera y de corcho, excepto muebles",203,Fabricación de partes y piezas de carpintería para edificios y construcciones,2030,Fabricación de partes y piezas de carpintería  para edificios y construcción,1063110.978,870691.6376
11,848945,246,LEON XII,Informal,1,15,Elaboracion de productos alimenticios y de bebidas,152,"Elaboración de frutas, legumbres, hortalizas, aceites y grasas de origen vegetal y animal",1522,Elaboración de aceites y grasas de origen vegetal y animal,1063189.872,870643.2522
11,848946,246,LEON XII,Formal,8,15,Elaboracion de productos alimenticios y de bebidas,157,"Ingenios, refinerías de azúcar y trapiches",1571,Fabricación y refinación de azúcar,1063177.691,870723.5614
11,848948,233,SAN BENITO,Informal,2,19,Curtido y preparado de cueros,193,"Fabricación de artículos de viaje, bolsos de mano, y artículos similares; fabricación de artículos de talabartería y guarnicionería",1932,"Fabricación de artículos de viaje, bolsos de mano y artículos similares elaborados en materiales sintéticos, plásticos e imitaciones de cuero.",1063156,870784.0701
11,848951,233,SAN BENITO,Informal,2,15,Elaboracion de productos alimenticios y de bebidas,154,"Elaboración de productos de molinería, de almidones y productos derivados del almidón y alimentos preparados para animales",1541,Elaboración de productos de molinería,1063107.789,870816.9733
11,848955,220,VILLANUEVA,Formal,4,15,Elaboracion de productos alimenticios y de bebidas,151,"Producción, transformación y conservación de carne y pescado",1511,"Producción, transformación y conservación de carne y derivados cárnicos",1063249.082,870898.5267
11,848957,220,VILLANUEVA,Informal,1,18,Fabricacion de prendas de vestir,181,"Fabricación de prendas de vestir, excepto las de piel",1810,"Fabricación de prendas de vestir, excepto prendas de piel",1063171.09,870987.6548
11,848970,213,PRADOS DE ORIENTE,Informal,1,21,Fabricacion de papel,210,"Fabricación de papel, cartón y productos de papel y cartón",2109,Fabricación de otros artículos de papel y cartón,1062932.491,870883.7872
11,848974,213,PRADOS DE ORIENTE,Informal,3,19,Curtido y preparado de cueros,193,"Fabricación de artículos de viaje, bolsos de mano, y artículos similares; fabricación de artículos de talabartería y guarnicionería",1932,"Fabricación de artículos de viaje, bolsos de mano y artículos similares elaborados en materiales sintéticos, plásticos e imitaciones de cuero.",1062935.887,871052.5556
